ID_LISTKU,ZDROJOVY_SOUBOR,TURNE,DATUM,INFO_TEXT,CONTRIBUTOR_TEXT,SOUBOR_SKEN,CENA,MENA,SEKTOR_RADA_SEDADLO,SUPPORTING_ACT,SETLIST,POCET_SKLADEB,SETLIST_URL,SOUBOR_SKEN_1,KATEGORIE
TICKET_0341,konzert-joe-jackson-2003.html,Tour 2003,24th March 2003,"24th March 2003 - San Francisco, CA, U.S.A. - The Fillmore","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-03-24.jpg,není k dispozici,není k dispozici,SEAT: ING,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Look Sharp!, Fools in Love / For Your Love, Obvious Song, Bright Grey, Is She Really Going Out With Him?, Love at First Light, Girl, Real Men, It's Different for Girls, Fairy Dust, Beat Crazy, Little Bit Stupid, Sunday Papers, Got the Time, Blaze of Glory, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/the-fillmore-san-francisco-ca-33de5485.html,kk-joe-jackson-2003-03-24.jpg,tickets
TICKET_0342,konzert-joe-jackson-2003.html,Tour 2003,27th March 2003,"27th March 2003 - Boulder, CO, U.S.A. - Fox Theatre","Ian Bowes, South Africa",kk-joe-jackson-2003-03-27.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Look Sharp!, Chrome, Down to London, On Your Radio, Is She Really Going Out With Him?, Love at First Light, Real Men, The Mayor of Simpleton, Steppin' Out, It's Different for Girls, Fairy Dust, Beat Crazy, Sunday Papers, Thugz 'R' Us, Got the Time, Blaze of Glory, I'm the Man",20,https://www.setlist.fm/setlist/joe-jackson/2003/fox-theatre-boulder-co-7bf6b2c8.html,kk-joe-jackson-2003-03-27.jpg,tickets
TICKET_0343,konzert-joe-jackson-2003.html,Tour 2003,29th March 2003,"29th March 2003 - Minneapolis, MN, U.S.A. - First Avenue","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-03-29.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Fools in Love / For Your Love, Fairy Dust, Look Sharp!, Obvious Song, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, Girl, Real Men, Dirty Martini, Sunday Papers, Thugz 'R' Us, Don't Wanna Be Like That, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/first-avenue-minneapolis-mn-43d9874b.html,kk-joe-jackson-2003-03-29.jpg,tickets
TICKET_0344,konzert-joe-jackson-2003.html,Tour 2003,30th March 2003,"30th March 2003 - Chicago, IL, U.S.A. - Vic Theatre","Ian Bowes, South Africa",kk-joe-jackson-2003-03-30.jpg,30.00,není k dispozici,"Sec: tionzaisle, SeAt: Admission",není k dispozici,"One More Time, Take It Like a Man, On Your Radio, Is She Really Going Out With Him?, Sunday Papers, Awkward Age, Home Town, Steppin' Out, Love at First Light, It's Different for Girls, Fairy Dust, Thugz 'R' Us, Beat Crazy",13,https://www.setlist.fm/setlist/joe-jackson/2003/vic-theatre-chicago-il-7bd7ba9c.html,kk-joe-jackson-2003-03-30.jpg,tickets
TICKET_0345,konzert-joe-jackson-2003.html,Tour 2003,8th April 2003,"8th April 2003 Philadelphia, PA, U.S.A. - Theatre of Living Arts","John Nyman, U.S.A.",kk-jn-02.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Chrome, Sunday Papers, Obvious Song, Bright Grey, Is She Really Going Out With Him?, Love at First Light, Real Men, Any Major Dude Will Tell You, Steppin' Out, It's Different for Girls, Dirty Martini, Beat Crazy, Little Bit Stupid, On Your Radio, Got the Time, Look Sharp!, I'm the Man",20,https://www.setlist.fm/setlist/joe-jackson/2003/the-theatre-of-living-arts-philadelphia-pa-bce993e.html,kk-jn-02.jpg,tickets
TICKET_0346,konzert-joe-jackson-2003.html,Tour 2003,11th April 2003,"11th April 2003 - New York, NY, U.S.A. - Irving Plaza","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-04-11-2.jpg,není k dispozici,není k dispozici,"sec: tion, SEC: TION",není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2003-04-11-2.jpg,tickets
TICKET_0347,konzert-joe-jackson-2003.html,Tour 2003,12th April 2003,"12th April 2003 - Brooklyn, NY, U.S.A. - Warsaw","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-04-12.jpg,30.00,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Look Sharp!, Home Town, Jamie G., Bright Grey, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, You Can't Be Too Strong, Steppin' Out, Dirty Martini, Sunday Papers, Thugz 'R' Us, Don't Wanna Be Like That, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/warsaw-brooklyn-ny-bce9946.html,kk-joe-jackson-2003-04-12.jpg,tickets
TICKET_0348,konzert-joe-jackson-2003.html,Tour 2003,13th April 2003,"13th April 2003 New York, NY, U.S.A. - Bowery Ballroom","John Nyman, U.S.A.",kk-jn-06.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Look Sharp!, Chrome, Obvious Song, Bright Grey, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, I Feel Possessed, Steppin' Out, Fairy Dust, Beat Crazy, Sunday Papers, Little Bit Stupid, Don't Wanna Be Like That, Got the Time, It's Different for Girls, I'm the Man",20,https://www.setlist.fm/setlist/joe-jackson/2003/bowery-ballroom-new-york-ny-3ce9943.html,kk-jn-06.jpg,tickets
TICKET_0349,konzert-joe-jackson-2003.html,Tour 2003,22nd April 2003,"22nd April 2003 - Hellendoorn, Netherlands - Lantaarn","Lammert Veen, Netherlands",kk-jj-gs-2003-04-22.jpg,21.00,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Down to London, Fools in Love / For Your Love, Fairy Dust, Look Sharp!, Is She Really Going Out With Him?, Love at First Light, Home Town, You Can't Be Too Strong, Steppin' Out, Dirty Martini, Beat Crazy, Little Bit Stupid, Sunday Papers, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/de-lantaarn-hellendoorn-netherlands-3beff0ac.html,kk-jj-gs-2003-04-22.jpg,tickets
TICKET_0350,konzert-joe-jackson-2003.html,Tour 2003,24th April 2003,"24th April 2003 - Köln (=Cologne), Germany - Live Music Hall - Gert Schaumlöffel, Germany","Eric Thelen, Germany","kk-joe-jackson-2003-04-24.jpg, kk-eric.jpg",29.52,EUR,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Down to London, Fools in Love / For Your Love, Still Alive, On Your Radio, Is She Really Going Out With Him?, Love at First Light, Home Town, Any Major Dude Will Tell You, Real Men, Fairy Dust, Beat Crazy, Little Bit Stupid, Sunday Papers, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/live-music-hall-cologne-germany-63cbee33.html,"kk-joe-jackson-2003-04-24.jpg, kk-eric.jpg",tickets
TICKET_0351,konzert-joe-jackson-2003.html,Tour 2003,25th April 2003,"25th April 2003 - Hamburg, Germany - Markthalle","Rolf Thalmann, Germany",kk-joe-jackson-2003-04-25.jpg,30.00,EUR,platz: Snctusive,není k dispozici,"Look Sharp!, Take It Like a Man, Awkward Age, Biology, Chrome, Obvious Song, Bright Grey, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, Girl, Steppin' Out, Fairy Dust, Sunday Papers, Thugz 'R' Us, Don't Wanna Be Like That, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/markthalle-hamburg-germany-33cebc35.html,kk-joe-jackson-2003-04-25.jpg,tickets
TICKET_0352,konzert-joe-jackson-2003.html,Tour 2003,27th April 2003,"27th April 2003 - Berlin, Germany - Universal Hall","Björn Krüger, Germany",kk-bk-019.jpg,5.68,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Fools in Love / For Your Love, Chrome, Fairy Dust, On Your Radio, Is She Really Going Out With Him?, Love at First Light, Home Town, Don't Ask Why, Real Men, Dirty Martini, Beat Crazy, Little Bit Stupid, Sunday Papers, Got the Time, Blaze of Glory, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/universal-hall-berlin-germany-43ed97ff.html,kk-bk-019.jpg,tickets
TICKET_0353,konzert-joe-jackson-2003.html,Tour 2003,28th April 2003,"28th April 2003 - Frankfurt, Germany - Batschkapp","Andreas Wiethoff, Germany",kk-aw-01.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Look Sharp!, Home Town, Fairy Dust, Bright Grey, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, The Mayor of Simpleton, Steppin' Out, Dirty Martini, Beat Crazy, Thugz 'R' Us, Sunday Papers, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/batschkapp-frankfurt-germany-63e2b6ff.html,kk-aw-01.jpg,tickets
TICKET_0354,konzert-joe-jackson-2003.html,Tour 2003,2nd May 2003,"2nd May 2003 - Strasbourg, France - La Laiterie - Grande Salle","François Herrb, France",kk-joe-jackson-2003-05-02.jpg,26.55,EUR,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Look Sharp!, Chrome, Obvious Song, Sunday Papers, Is She Really Going Out With Him?, Love at First Light, Home Town, I Feel Possessed, Steppin' Out, Blaze of Glory, Fairy Dust, Beat Crazy, Little Bit Stupid, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/la-laiterie-strasbourg-france-38ef977.html,kk-joe-jackson-2003-05-02.jpg,tickets
TICKET_0355,konzert-joe-jackson-2003.html,Tour 2003,6th May 2003,"6th May 2003 - Marseille, France - Le Moulin","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-05-06.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2003/le-moulin-marseille-france-138ef969.html,kk-joe-jackson-2003-05-06.jpg,tickets
TICKET_0356,konzert-joe-jackson-2003.html,Tour 2003,21st May 2003,"21st May 2003 - Utrecht, Netherlands - Vredenburg","Mike Philippens, Netherlands",kk-joe-jackson-2003-05-21.jpg,35.00,EUR,není k dispozici,není k dispozici,"Look Sharp!, Take It Like a Man, Biology, Awkward Age, Sunday Papers, It's Different for Girls, Friday, Chrome, Is She Really Going Out With Him?, Real Men, Steppin' Out, The Mayor of Simpleton, Blue Flame, Obvious Song, Don't Wanna Be Like That, Blaze of Glory, Got the Time, Little Bit Stupid, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/muziekcentrum-vredenburg-utrecht-netherlands-5bd13bb0.html,kk-joe-jackson-2003-05-21.jpg,tickets
TICKET_0357,konzert-joe-jackson-2003.html,Tour 2003,23rd May 2003,"23rd May 2003 - Groningen, Netherlands - Oosterpoort","Lammert Veen, Netherlands",kk-reint-1.jpg,29.00,EUR,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Home Town, Fairy Dust, Look Sharp!, On Your Radio, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, I Feel Possessed, Steppin' Out, Still Alive, Little Bit Stupid, Sunday Papers, Beat Crazy, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/de-oosterpoort-groningen-netherlands-23eff0cb.html,kk-reint-1.jpg,tickets
TICKET_0358,konzert-joe-jackson-2003.html,Tour 2003,24th May 2003,"24th May 2003 - Amsterdam, Netherlands - Paradiso","Lammert Veen, Netherlands",kk-jj-gs-2003-05-24.jpg,19.00,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Down to London, Jamie G., Chrome, On Your Radio, Is She Really Going Out With Him?, Love at First Light, Real Men, Any Major Dude Will Tell You, Steppin' Out, Fairy Dust, Little Bit Stupid, Beat Crazy, Look Sharp!, Sunday Papers, Got the Time, It's Different for Girls, I'm the Man",20,https://www.setlist.fm/setlist/joe-jackson/2003/grote-zaal-amsterdam-netherlands-73f56e7d.html,kk-jj-gs-2003-05-24.jpg,tickets
TICKET_0359,konzert-joe-jackson-2003.html,Tour 2003,26th May 2003,"26th May 2003 - Paris, France - Le Bataclan","Hervé Lenoach, France",kk-jj-hl-3.jpg,35.20,EUR,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Fools in Love / For Your Love, Fairy Dust, Look Sharp!, Bright Grey, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, I Feel Possessed, Steppin' Out, Still Alive, Thugz 'R' Us, Sunday Papers, Don't Wanna Be Like That, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/le-bataclan-paris-france-73cc2a55.html,kk-jj-hl-3.jpg,tickets
TICKET_0360,konzert-joe-jackson-2003.html,Tour 2003,26th May 2003,"26th May 2003 - Paris, France - Le Bataclan","Hubert Duhautois, France",kk-hudu-01.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Fools in Love / For Your Love, Fairy Dust, Look Sharp!, Bright Grey, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, I Feel Possessed, Steppin' Out, Still Alive, Thugz 'R' Us, Sunday Papers, Don't Wanna Be Like That, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/le-bataclan-paris-france-73cc2a55.html,kk-hudu-01.jpg,tickets
TICKET_0361,konzert-joe-jackson-2003.html,Tour 2003,27th May 2003,"27th May 2003 - Paris, France - Le Bataclan","Mathieu Chartier, France",kk-sm-3.jpg,163.99,není k dispozici,není k dispozici,není k dispozici,"Look Sharp!, Take It Like a Man, Awkward Age, Friday, Chrome, Down to London, Jamie G., On Your Radio, One More Time, Is She Really Going Out With Him?, Love at First Light, Real Men, Girl, Steppin' Out, Dirty Martini, Little Bit Stupid, Beat Crazy, Sunday Papers, Got the Time, It's Different for Girls, I'm the Man",21,https://www.setlist.fm/setlist/joe-jackson/2003/le-bataclan-paris-france-b8ef962.html,kk-sm-3.jpg,tickets
TICKET_0362,konzert-joe-jackson-2003.html,Tour 2003,28th May 2003,"28th May 2003 - Euralille, France - L'Aéronef","Claude Chantemarque, France",kk-joe-jackson-2003-05-28.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2003/laeronef-lille-france-53cd8369.html,kk-joe-jackson-2003-05-28.jpg,tickets
TICKET_0363,konzert-joe-jackson-2003.html,Tour 2003,27th May 2003,"27th May 2003 - Paris, France - Le Bataclan","Hubert Duhautois, France",kk-hudu-02.jpg,29.70,EUR,není k dispozici,není k dispozici,"Look Sharp!, Take It Like a Man, Awkward Age, Friday, Chrome, Down to London, Jamie G., On Your Radio, One More Time, Is She Really Going Out With Him?, Love at First Light, Real Men, Girl, Steppin' Out, Dirty Martini, Little Bit Stupid, Beat Crazy, Sunday Papers, Got the Time, It's Different for Girls, I'm the Man",21,https://www.setlist.fm/setlist/joe-jackson/2003/le-bataclan-paris-france-b8ef962.html,kk-hudu-02.jpg,tickets
TICKET_0364,konzert-joe-jackson-2003.html,Tour 2003,30th May 2003,"30th May 2003 - Amsterdam, Netherlands - Pepsi Stage","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-05-30.jpg,200320.00,není k dispozici,není k dispozici,není k dispozici,"Look Sharp!, Take It Like a Man, Awkward Age, Fools in Love / For Your Love, Fairy Dust, Obvious Song, Friday, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, Girl, Steppin' Out, Dirty Martini, Thugz 'R' Us, Sunday Papers, Don't Wanna Be Like That, Got the Time, Beat Crazy, It's Different for Girls, I'm the Man",20,https://www.setlist.fm/setlist/joe-jackson/2003/heineken-music-hall-amsterdam-netherlands-3d18143.html,kk-joe-jackson-2003-05-30.jpg,tickets
TICKET_0365,konzert-joe-jackson-2003.html,Tour 2003,1st June 2003,"1st June 2003 - Tilburg, Netherlands - 013 Popcentrum","Annelies Kanbier, Netherlands",kk-joe-jackson-2003-06-01.jpg,25.00,EUR,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Fools in Love / For Your Love, Fairy Dust, Obvious Song, Friday, Is She Really Going Out With Him?, Love at First Light, Home Town, Too Tough, Steppin' Out, Still Alive, Little Bit Stupid, Sunday Papers, Beat Crazy, Got the Time, Look Sharp!, It's Different for Girls, I'm the Man",20,https://www.setlist.fm/setlist/joe-jackson/2003/poppodium-013-tilburg-netherlands-63fa0af7.html,kk-joe-jackson-2003-06-01.jpg,tickets
TICKET_0366,konzert-joe-jackson-2003.html,Tour 2003,4th June 2003,"4th June 2003 - London, U.K. - Shepherds Bush Empire","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-06-04.jpg,20.00,není k dispozici,není k dispozici,Special Guests,"One More Time, Take It Like a Man, Awkward Age, Fools in Love, Chrome, Down to London, Beat Crazy, Friday, Is She Really Going Out With Him?, Love at First Light, Real Men, Girl, Be My Number Two, Steppin' Out, Fairy Dust, Little Bit Stupid, Don't Wanna Be Like That, Sunday Papers, Got the Time, Look Sharp!, It's Different for Girls, I'm the Man",22,https://www.setlist.fm/setlist/joe-jackson/2003/shepherds-bush-empire-london-U.K.-23cebc2f.html,kk-joe-jackson-2003-06-04.jpg,tickets
TICKET_0367,konzert-joe-jackson-2003.html,Tour 2003,6th June 2003,"6th June 2003 - Portsmouth, U.K. - Guildhall","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-06-06.jpg,7.30,není k dispozici,není k dispozici,Special Guests,"Look Sharp!, Take It Like a Man, Awkward Age, Fools in Love, Chrome, Down to London, Beat Crazy, Friday, Is She Really Going Out With Him?, Love at First Light, Real Men, Girl, Steppin' Out, Fairy Dust, Little Bit Stupid, Sunday Papers, Don't Wanna Be Like That, Got the Time, Home Town, It's Different for Girls, I'm the Man",21,https://www.setlist.fm/setlist/joe-jackson/2003/portsmouth-guildhall-portsmouth-U.K.-38ef967.html,kk-joe-jackson-2003-06-06.jpg,tickets
TICKET_0368,konzert-joe-jackson-2003.html,Tour 2003,8th June 2003,"8th June 2003 - Manchester, U.K. - Academy","Björn Krüger, Germany",kk-joe-jackson-2003-06-08.jpg,18.50,není k dispozici,není k dispozici,není k dispozici,"One More Time, Take It Like a Man, Awkward Age, Look Sharp!, Chrome, Obvious Song, Friday, Is She Really Going Out With Him?, Love at First Light, Be My Number Two, Real Men, Steppin' Out, Fairy Dust, Little Bit Stupid, Beat Crazy, Sunday Papers, Got the Time, It's Different for Girls, I'm the Man",19,https://www.setlist.fm/setlist/joe-jackson/2003/manchester-academy-1-manchester-U.K.-73d922b1.html,kk-joe-jackson-2003-06-08.jpg,tickets
TICKET_0369,konzert-joe-jackson-2003.html,Tour 2003,12th June 2003,"12th June 2003 - Dublin, Ireland - Vicar Street","Gert Schaumlöffel, Germany",kk-joe-jackson-2003-06-12.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2003/vicar-street-dublin-ireland-1b8ef964.html,kk-joe-jackson-2003-06-12.jpg,tickets
